,designCapacity,designCapacityUOM,eisProcessID,eisUnitID,energyMJ,energyMJq0,energyMJq2,energyMJq3,fuelType,processDescription,registryID,throughputTonneQ0,throughputTonneQ2,throughputTonneQ3,unitDescription,unitName,unitType,unitTypeStd,legislativeDistrictNumber,hucCode8,siteTypeName,name,locationAddress,postalCode,cityName,countyName,stateCode,countyFIPS,sensitiveInd,smallBusInd,envJusticeCode,eisFacilityID,eisFacilityIDAdditional,ghgrpID,ghgrpIDAdditional,epaRegionCode,locationDescription,latitude,longitude,naicsCode,naicsCodeAdditional,"('weeklyOpHoursLow', 'q1')","('weeklyOpHoursLow', 'q2')","('weeklyOpHoursLow', 'q3')","('weeklyOpHoursLow', 'q4')","('weeklyOpHours', 'q1')","('weeklyOpHours', 'q2')","('weeklyOpHours', 'q3')","('weeklyOpHours', 'q4')","('weeklyOpHoursHigh', 'q1')","('weeklyOpHoursHigh', 'q2')","('weeklyOpHoursHigh', 'q3')","('weeklyOpHoursHigh', 'q4')",censusBlock
110902,,,,,,,,,,,110070289931.0,,,,,,,,0200,,,GREATLAND WELD AND MACH,,99645.0,PALMER,MATANUSKA-SUSITNA BOROUGH,AK,02170,False,,,,,,,10.0,,,,332710.0,[332710],,,,,,,,,,,,,
110903,,,,,,,,,,,110070290630.0,,,,,,,,0200,,,GRNT CONSTRCTN,11471 LANG ST,99515.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.11684,-149.87215,324122.0,,12.387997,53.903996,57.356003,55.067997,51.0,73.7,69.9,68.2,12.387997,53.903996,57.356003,55.067997,020200027124027
110904,,,,,,,,,,,110070290639.0,,,,,,,,0200,,,GRND ISLE SHIPYARD,,99623.0,WASILLA,MATANUSKA-SUSITNA BOROUGH,AK,02170,False,,,,,,,10.0,,,,213112.0,,,,,,,,,,,,,,
110905,,,,,,,,,,,110070290646.0,,,,,,,,0200,,,CLPPR SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,,,,,,,,,,,,,,
110906,,,,,,,,,,,110070290929.0,,,,,,,,0200,,,AMER SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110907,,,,,,,,,,,110070291318.0,,,,,,,,0200,,,ICICLE SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110908,,,,,,,,,,,110070291422.0,,,,,,,,0200,,,NORTH PAC FSHNG,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110909,,,,,,,,,,,110070291503.0,,,,,,,,0200,,,DURO LAST ROOF,519 W 8TH AVE,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.21461,-149.89225,332999.0,,58.711998,55.904,55.399998,57.415997,64.2,61.0,60.3,63.1,58.711998,55.904,55.399998,57.415997,020200011001066
110910,,,,,,,,,,,110070291635.0,,,,,,,,0200,,,SUPER PELLET FUELS,1595 WESCOTT DR,99705.0,NORTH POLE,FAIRBANKS NORTH STAR BOROUGH,AK,02090,False,,,,,,,10.0,,64.79571,-147.56343,321999.0,,46.752,45.68,45.664,45.564,54.2,54.5,53.7,53.6,46.752,45.68,45.664,45.564,020900014022028
110911,,,,,,,,,,,110070291805.0,,,,,,,,0200,,,CAELUS ENGRY AK,,99734.0,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,02185,False,,,,,,,10.0,,,,211111.0,,,,,,,,,,,,,,
110912,,,,,,,,,,,110070291818.0,,,,,,,,0200,,,BP EXPLRN AK,,99734.0,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,02185,False,,,,,,,10.0,,,,213111.0,,,,,,,,,,,,,,
110913,,,,,,,,,,,110070293010.0,,,,,,,,0200,,,AIR FRC,,99506.0,JBER,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,,,336412.0,,38.756,42.516003,67.76799,78.408005,70.9,87.4,115.2,122.9,38.756,42.516003,67.76799,78.408005,
110914,,,,,,,,,,,110070294142.0,,,,,,,,,,,VITUS ENGRY,,99632.0,MOUNTAIN VILLAGE,WADE HAMPTON CENSUS AREA,AK,02270,False,,,,,,,10.0,,,,336611.0,,40.788002,41.136,40.552002,42.796,54.9,52.7,52.9,52.4,40.788002,41.136,40.552002,42.796,
110915,,,,,,,,,,,110070294737.0,,,,,,,,0200,,,BLUE NORTH FISHERIES,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110916,,,,,,,,,,,110070294739.0,,,,,,,,0200,,,CLPPR SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110917,,,,,,,,,,,110070294741.0,,,,,,,,0200,,,US SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110918,,,,,,,,,,,110070294743.0,,,,,,,,0200,,,CSTL AK PREM SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110919,,,,,,,,,,,110070295144.0,,,,,,,,0200,,,GRND ISLE SHIPYARD,,99623.0,WASILLA,MATANUSKA-SUSITNA BOROUGH,AK,02170,False,,,,,,,10.0,,,,213112.0,,,,,,,,,,,,,,
110920,,,,,,,,,,,110070296400.0,,,,,,,,0200,,,VKG LMBR,1698 CRAIG-KLAWOCK HWY,99921.0,CRAIG,PRINCE OF WALES-HYDER CENSUS AREA,AK,02198,False,,,,,,,10.0,,,,321113.0,[321113],41.572,46.656,46.464,46.511997,54.9,59.2,59.4,61.8,41.572,46.656,46.464,46.511997,
110921,,,,,,,,,,,110070296563.0,,,,,,,,0200,,,ASRC ENGRY SVC,,99734.0,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,02185,False,,,,,,,10.0,,,,211111.0,,,,,,,,,,,,,,
110922,,,,,,,,,,,110070299360.0,,,,,,,,0200,,,ALASKAN WOOD MLDNG,1115 WHITNEY RD,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.22521999999999,-149.862179,337212.0,,42.716,44.603996,44.444,42.016,53.3,54.6,56.4,52.6,42.716,44.603996,44.444,42.016,020200006013017
110923,,,,,,,,,,,110070305143.0,,,,,,,,0200,,,GLDN AK SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110924,,,,,,,,,,,110070305288.0,,,,,,,,0200,,,VIGOR AK,,99901.0,KETCHIKAN,KETCHIKAN GATEWAY BOROUGH,AK,02130,False,,,,,,,10.0,,,,336611.0,,40.788002,41.136,40.552002,42.796,54.9,52.7,52.9,52.4,40.788002,41.136,40.552002,42.796,
110925,,,,,,,,,,,110070305700.0,,,,,,,,0200,,,ICICLE SEAFOODS,,99624.0,LARSEN BAY,KODIAK ISLAND BOROUGH,AK,02150,False,,,,,,,10.0,,,,311712.0,,,,,,,,,,,,,,
110926,,,,,,,,,,,110070305877.0,,,,,,,,0200,,,PEAK OILFIELD SVC,,99611.0,KENAI,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,,,211111.0,,,,,,,,,,,,,,
110927,,,,,,,,,,,110070306172.0,,,,,,,,0200,,,CHOSEN CONSTRCTN,,99611.0,KENAI,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,,,213112.0,,,,,,,,,,,,,,
110928,,,,,,,,,,,110070306290.0,,,,,,,,,,,PETERSON WELD AND MACH,,99574.0,CORDOVA,VALDEZ-CORDOVA CENSUS AREA,AK,02261,False,,,,,,,10.0,,,,336611.0,"[336612, 336611]",40.788002,41.136,40.552002,42.796,54.9,52.7,52.9,52.4,40.788002,41.136,40.552002,42.796,
110929,,,,,,,,,,,110070306332.0,,,,,,,,0200,,,HILCORP AK,,99611.0,KENAI,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,,,213111.0,,,,,,,,,,,,,,
110930,,,,,,,,,,,110070306336.0,,,,,,,,0200,,,HILCORP AK,,99611.0,KENAI,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,,,213111.0,,,,,,,,,,,,,,
110931,,,,,,,,,,,110070306434.0,,,,,,,,0200,,,VIGOR AK,,99901.0,KETCHIKAN,KETCHIKAN GATEWAY BOROUGH,AK,02130,False,,,,,,,10.0,,,,336611.0,,40.788002,41.136,40.552002,42.796,54.9,52.7,52.9,52.4,40.788002,41.136,40.552002,42.796,
110932,,,,,,,,,,,110070306683.0,,,,,,,,0200,,,PEAK OILFIELD SVC,,99611.0,KENAI,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,,,211111.0,,,,,,,,,,,,,,
110933,,,,,,,,,,,110070306871.0,,,,,,,,0200,,,AK SEAFD,5731 CONCRETE WAY,99801.0,JUNEAU,JUNEAU CITY AND BOROUGH,AK,02110,False,,,,,,,10.0,,58.35498000000001,-134.50062,311711.0,,,,,,,,,,,,,,021100004003005
110934,,,,,,,,,,,110070307255.0,,,,,,,,0200,,,WHITTIER SEAFD,198 KENAI ST,99693.0,WHITTIER,VALDEZ-CORDOVA CENSUS AREA,AK,02063,False,,,,,,,10.0,,60.77238000000001,-148.68429,311712.0,,,,,,,,,,,,,,020630003005193
110935,,,,,,,,,,,110070307256.0,,,,,,,,0200,,,WHITTIER SEAFD,100 BLACKSTONE RD,99693.0,WHITTIER,VALDEZ-CORDOVA CENSUS AREA,AK,02063,False,,,,,,,10.0,,60.77544,-148.67422,311712.0,"[311712, 311712]",,,,,,,,,,,,,020630003005225
110936,,,,,,,,,,,110070307572.0,,,,,,,,0200,,,NTHRN CONSTRCTN AND MNTNC,,99734.0,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,02185,False,,,,,,,10.0,,,,211111.0,,,,,,,,,,,,,,
110937,,,,,,,,,,,110070307743.0,,,,,,,,0200,,,SUPER MRNE SVC,523 FRONT ST,99929.0,WRANGELL,WRANGELL CITY AND BOROUGH,AK,02275,False,,,,,,,10.0,,56.46878,-132.380243,336611.0,"[336612, 336612]",40.788002,41.136,40.552002,42.796,54.9,52.7,52.9,52.4,40.788002,41.136,40.552002,42.796,022750003002028
110938,,,,,,,,,,,110070307746.0,,,,,,,,0200,,,BETTS BOAT RPR,9447 LA PEROUSE AVE,99801.0,JUNEAU,JUNEAU CITY AND BOROUGH,AK,02110,False,,,,,,,10.0,,58.36213000000001,-134.59372,336611.0,[336611],40.788002,41.136,40.552002,42.796,54.9,52.7,52.9,52.4,40.788002,41.136,40.552002,42.796,021100003004006
110939,,,,,,,,,,,110070307963.0,,,,,,,,0200,,,WHITTIER SEAFD,198 BLACKSTONE RD,99693.0,WHITTIER,VALDEZ-CORDOVA CENSUS AREA,AK,02063,False,,,,,,,10.0,,60.77544,-148.67422,311712.0,,,,,,,,,,,,,,020630003005225
110940,,,,,,,,,,,110070308287.0,,,,,,,,0200,,,CRAIG CITY OF,,99921.0,CRAIG,PRINCE OF WALES-HYDER CENSUS AREA,AK,02198,False,,,,,,,10.0,,,,312113.0,,47.552,47.856,46.388,46.292,74.6,75.1,70.3,70.4,47.552,47.856,46.388,46.292,
110941,,,,,,,,,,,110070308695.0,,,,,,,,0200,,,SUMITOMO METL MINE POGO,,99731.0,FORT GREELY,SOUTHEAST FAIRBANKS CENSUS AREA,AK,02240,False,,,,,,,10.0,,,,212299.0,,,,,,,,,,,,,,
110942,,,,,,,,,,,110070308854.0,,,,,,,,0200,,,NORTHLINE SEAFOODS,4690 SAWMILL CREEK RD,99835.0,SITKA,SITKA CITY AND BOROUGH,AK,02220,False,,,,,,,10.0,,57.04805,-135.23308,336611.0,,40.788002,41.136,40.552002,42.796,54.9,52.7,52.9,52.4,40.788002,41.136,40.552002,42.796,022200001005020
110943,,,,,,,,,,,110070309046.0,,,,,,,,0200,,,AK GNRL SEAFOODS,,99633.0,NAKNEK,BRISTOL BAY BOROUGH,AK,02060,False,,,,,,,10.0,,,,311712.0,,,,,,,,,,,,,,
110944,,,,,,,,,,,110070309432.0,,,,,,,,0200,,,OCN PEACE,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110945,,,,,,,,,,,110070310558.0,,,,,,,,0200,,,AMER SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110946,,,,,,,,,,,110070310559.0,,,,,,,,0200,,,BLUE NORTH FISHERIES,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110947,,,,,,,,,,,110070310639.0,,,,,,,,0200,,,ATEC,,99611.0,KENAI,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,,,336612.0,,40.788002,41.136,40.552002,42.796,54.9,52.7,52.9,52.4,40.788002,41.136,40.552002,42.796,
110948,,,,,,,,,,,110070311060.0,,,,,,,,0200,,,ARCTIC STORM,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110949,,,,,,,,,,,110070311063.0,,,,,,,,0200,,,SIBERIAN SEA FISHERIES,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110950,,,,,,,,,,,110070311129.0,,,,,,,,0200,,,AMER SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110951,,,,,,,,,,,110070311343.0,,,,,,,,0200,,,WARM SPRINGS PRODUCTIONS,2799 RAMPART DR,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.22051999999999,-149.82565,339999.0,,41.0,41.408005,44.131996,44.28,65.5,66.3,75.1,53.1,41.0,41.408005,44.131996,44.28,020200009012007
110952,,,,,,,,,,,110070311376.0,,,,,,,,0200,,,US SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,"[311712, 311712, 311712]",,,,,,,,,,,,,
110953,,,,,,,,,,,110070311382.0,,,,,,,,0200,,,FRITO LAY,100 N WRANGELL ST,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.22091,-149.83821,311999.0,,48.668,44.496002,47.888,53.664,81.4,68.8,71.8,81.3,48.668,44.496002,47.888,53.664,020200006013024
110954,,,,,,,,,,,110070312205.0,,,,,,,,0200,,,ARCTIC SABLEFISH,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,,,,,,,,,,,,,,
110955,,,,,,,,,,,110070312206.0,,,,,,,,0200,,,ARCTIC SABLEFISH,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,,,,,,,,,,,,,,
110956,,,,,,,,,,,110070312217.0,,,,,,,,0200,,,ARCTIC CTRG,,99556.0,ANCHOR POINT,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,,,213112.0,,,,,,,,,,,,,,
110957,,,,,,,,,,,110070312487.0,,,,,,,,0200,,,US SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
110958,,,,,,,,,,,110070312656.0,,,,,,,,0200,,,NORTH STAR QLTY MEATS,355 E 76TH AVE,99518.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.15195,-149.87621,311612.0,,79.444,81.368004,78.28,79.56,96.3,99.4,96.9,97.2,79.444,81.368004,78.28,79.56,020200025024009
110959,,,,,,,,,,,110070312878.0,,,,,,,,,,STATIONARY,CONOCOPHILLIPS AK,,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,,,,,,,,,10.0,,,,211111.0,,,,,,,,,,,,,,
110960,,,,,,,,,,,110070313198.0,,,,,,,,0200,,,ANCHORAGE SCH DIST,2650 E NORTHERN LIGHTS BLVD,99508.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.195211,-149.83258,323110.0,,,,,,,,,,,,,,020200016021006
110961,,,,,,,,,,,110070313280.0,,,,,,,,0200,,,ARCHER DRILL,53341 SANDY LN,99611.0,KENAI,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,60.59976,-151.33109,213112.0,,,,,,,,,,,,,,021220002003014
110962,,,,,,,,,,,110070313281.0,,,,,,,,0200,,,MILLER SHT METL AND HTG,250 AIRPORT WAY,99611.0,KENAI,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,60.56172,-151.23478,333415.0,,44.056,47.539997,49.676,46.432,66.4,69.1,58.3,67.6,44.056,47.539997,49.676,46.432,021220006005029
110963,,,,,,,,,,,110070314516.0,,,,,,,,0200,,,MDL DBA MINT DNTL LAB,4120 LAUREL ST,99508.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.1833,-149.83446999999995,339116.0,,51.252,47.524002,49.892,44.452,68.5,63.4,69.1,61.7,51.252,47.524002,49.892,44.452,020200018021002
110964,,,,,,,,,,,110070315627.0,,,,,,,,0200,,STATIONARY,CONOCOPHILLIPS AK KRU CPF2,,99734.0,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,02185,,,,,,,,10.0,,70.28921,-149.887676,324110.0,,161.1,94.912,165.528,165.824,166.0,144.5,166.9,167.0,168.0,168.0,168.0,168.0,021850003001045
110965,,,,,,,,,,,110070315629.0,,,,,,,,0200,,,UNIVRSL SIGN AND LIGHT,1855 AIRPORT WAY,99701.0,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,02090,False,,,,,,,10.0,,64.83655999999999,-147.75491,339950.0,,40.752,42.671997,41.564,38.08,53.1,56.0,54.5,56.7,40.752,42.671997,41.564,38.08,020900002001021
110966,,,,,,,,,,,110070316101.0,,,,,,,,0200,,STATIONARY,CREAMERY DBA MATANUSKA MAID DAIRY,814 W NORTHERN LIGHTS BLVD,99503.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.19529,-149.89967,333993.0,"[312112, 333993]",50.975998,52.724,52.96,51.544,59.6,63.7,65.7,63.5,50.975998,52.724,52.96,51.544,020200020001000
110967,,,,,,,,,,,110070316110.0,,,,,,,,0200,,,ULU FCTRY,211 W SHIP CREEK AVE,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.22259,-149.88529,332211.0,,,,,,,,,,,,,,020200005001042
110968,,,,,,,,,,,110070316354.0,,,,,,,,0200,,,UNQ MACH,8875 KING ST,99515.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.14068,-149.87892,335222.0,"[33271, 324110]",,,,,,,,,,,,,020200027121003
110969,,,,,,,,,,,110070316355.0,,,,,,,,0200,,,WEST MARK SVC CTR,3050 VAN HORN RD,99709.0,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,02090,False,,,,,,,10.0,,64.81296,-147.79008000000005,333924.0,[333924],50.975998,52.724,52.96,51.544,59.6,63.7,65.7,63.5,50.975998,52.724,52.96,51.544,020900010002021
110970,,,,,,,,,,,110070316382.0,,,,,,,,0200,,,ATEC,38566 KALIFORNSKY BEACH RD,99611.0,KENAI,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,60.51665,-151.261292,336612.0,,40.788002,41.136,40.552002,42.796,54.9,52.7,52.9,52.4,40.788002,41.136,40.552002,42.796,021220007021008
110971,,,,,,,,,,,110070316732.0,,,,,,,,0200,,,PEPSI BEV DBA BTLG GRP,1880 MARIKA RD,99709.0,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,02090,False,,,,,,,10.0,,64.85428,-147.76617,336212.0,,31.424,39.96,37.539997,30.603996,66.9,47.8,59.1,65.1,31.424,39.96,37.539997,30.603996,020900006002025
110972,,,,,,,,,,,110070316733.0,,,,,,,,0200,,,GREER TANK,2921 W INTERNATIONAL AIRPORT RD,99502.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.173564,-149.937145,331210.0,,50.803997,48.036003,51.016,45.412,90.2,93.9,110.6,90.1,50.803997,48.036003,168.0,45.412,020200024002016
110973,,,,,,,,,,,110070317453.0,,,,,,,,0200,,,TONKA SEAFOODS,22 SING LEE ALY,99833.0,PETERSBURG,PETERSBURG CENSUS AREA,AK,02195,False,,,,,,,10.0,,56.810892,-132.958852,311712.0,,,,,,,,,,,,,,021950002002034
110974,,,,,,,,,,,110070318569.0,,,,,,,,0200,,,AUCT BLK,4501 ICE DOCK RD,99603.0,HOMER,KENAI PENINSULA BOROUGH,AK,02122,False,,,,,,,10.0,,59.60207,-151.41577,311712.0,,,,,,,,,,,,,,021220010001021
110975,,,,,,,,,,,110070318571.0,,,,,,,,0200,,,FOOD SVC OF AMER,3210 LATHROP ST,99701.0,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,02090,False,,,,,,,10.0,,64.816204,-147.744689,336212.0,,31.424,39.96,37.539997,30.603996,66.9,47.8,59.1,65.1,31.424,39.96,37.539997,30.603996,020900010002032
110976,,,,,,,,,,,110070318572.0,,,,,,,,0200,,,COPPE RR IVER SEAFOODS,1400 E 1ST AVE,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.22148000000001,-149.85603,311711.0,"[311711, 311711]",,,,,,,,,,,,,020200006013021
110977,,,,,,,,,,,110070318573.0,,,,,,,,0200,,,BERING PAC SEAFOODS,,99583.0,FALSE PASS,ALEUTIANS EAST BOROUGH,AK,02013,False,,,,,,,10.0,,,,311711.0,,,,,,,,,,,,,,
110978,,,,,,,,,,,110070318753.0,,,,,,,,0200,,,TACO LOCO PROD,600 W INTERNATIONAL AIRPORT RD,99518.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.17363,-149.894506,311830.0,,77.128,82.619995,90.728,83.288,93.2,103.2,111.7,102.3,77.128,82.619995,90.728,83.288,020200025012000
110979,,,,,,,,,,,110070318754.0,,,,,,,,0200,,,BUILDERS CHCE,13296 ROSSER DR,99577.0,EAGLE RIVER,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.34049,-149.58043,321992.0,,46.752,45.68,45.664,45.564,54.2,54.5,53.7,53.6,46.752,45.68,45.664,45.564,020200002011005
110980,,,,,,,,,,,110070318794.0,,,,,,,,0200,,,EMERALD AK,1749 SHIP AVE,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.22344,-149.84892,325998.0,,52.412,54.440002,51.455997,54.975998,77.5,85.8,78.7,83.2,52.412,54.440002,51.455997,54.975998,020200006013023
110981,,,,,,,,,,,110070318795.0,,,,,,,,0200,,,FAVCO,1205 W 29TH AVE,99503.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.19392,-149.90704,311711.0,[311711],,,,,,,,,,,,,020200020001003
110982,,,,,,,,,,,110070319416.0,,,,,,,,0200,,,ARC N SPARK WELD,308 SHELIKOF ST,99615.0,KODIAK,KODIAK ISLAND BOROUGH,AK,02150,False,,,,,,,10.0,,57.78785,-152.41191,332999.0,,58.711998,55.904,55.399998,57.415997,64.2,61.0,60.3,63.1,58.711998,55.904,55.399998,57.415997,021500003001009
110983,,,,,,,,,,,110070319420.0,,,,,,,,0200,,,SANDBAGS ETC AND ARCTIC FIREWOOD AND LAND CLRNG,8106 W ARLIE RD,99623.0,WASILLA,MATANUSKA-SUSITNA BOROUGH,AK,02170,False,,,,,,,10.0,,61.53083,-149.65446799999995,339999.0,,41.0,41.408005,44.131996,44.28,65.5,66.3,75.1,53.1,41.0,41.408005,44.131996,44.28,021700006032008
110984,,,,,,,,,,,110070319421.0,,,,,,,,0200,,,FSHNG FRC GOLD DBA BISHOPS JWLRY GLLRY,1440 UNIVERSITY AVE S,99709.0,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,02090,False,,,,,,,10.0,,64.8355,-147.81264,332999.0,,58.711998,55.904,55.399998,57.415997,64.2,61.0,60.3,63.1,58.711998,55.904,55.399998,57.415997,020900007003020
110985,,,,,,,,,,,110070319423.0,,,,,,,,0200,,,CANETE,939 W 5TH AVE,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.21756,-149.90069,314999.0,,41.760002,39.284,39.228,40.592,54.5,48.3,45.5,50.0,41.760002,39.284,39.228,40.592,020200011001038
110986,,,,,,,,,,,110070319631.0,,,,,,,,0200,,,EDDYSTONE ROCK AND RDY MIX,90 EARL HINES LN,99901.0,KETCHIKAN,KETCHIKAN GATEWAY BOROUGH,AK,02130,False,,,,,,,10.0,,55.447951,-131.827176,327310.0,,58.148,84.22,73.92,57.528,114.4,124.4,119.0,112.8,168.0,84.22,73.92,168.0,021300001012004
110987,,,,,,,,,,,110070320048.0,,,,,,,,0200,,,PISTON AND RUDDER SVC,1000 S NORDIC DR,99833.0,PETERSBURG,PETERSBURG CENSUS AREA,AK,02195,False,,,,,,,10.0,,56.80788,-132.969795,336612.0,"[336612, 336612, 336612]",40.788002,41.136,40.552002,42.796,54.9,52.7,52.9,52.4,40.788002,41.136,40.552002,42.796,021950002003003
110988,,,,,,,,,,,110070322389.0,,,,,,,,0200,,,ASRC ENGRY SVC,,99734.0,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,02185,False,,,,,,,10.0,,,,211111.0,,,,,,,,,,,,,,
110989,,,,,,,,,,,110070322391.0,,,,,,,,0200,,,ASRC ENGRY SVC,,99734.0,PRUDHOE BAY,NORTH SLOPE BOROUGH,AK,02185,False,,,,,,,10.0,,,,211111.0,,,,,,,,,,,,,,
110990,,,,,,,,,,,110070324029.0,,,,,,,,0200,,,SUPER MACH AND WELD,1745 SHIP AVE,99501.0,ANCHORAGE,ANCHORAGE MUNICIPALITY,AK,02020,False,,,,,,,10.0,,61.22344,-149.8504,332710.0,,,,,,,,,,,,,,020200006013023
110991,,,,,,,,,,,110070324423.0,,,,,,,,0200,,,TRIDENT SEAFOODS,,99692.0,DUTCH HARBOR,ALEUTIANS WEST CENSUS AREA,AK,02016,False,,,,,,,10.0,,,,311712.0,[311712],,,,,,,,,,,,,
