,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,unit_type,fuel_type
3508,30120507,"Oct 29, 2020 10:26:52 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,PO Final Distillation Column Vent,Industrial Processes - Chemical Manuf,ChemManf PropyleneOxide POFinalDistilColVent,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,PO Final Distillation Column Vent,
3509,30120508,"Oct 29, 2020 10:26:52 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,DCP Distillation Column Vent,Industrial Processes - Chemical Manuf,ChemManf PropyleneOxide DCPDistilColVent,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,DCP Distillation Column Vent,
3510,30120509,"Oct 29, 2020 10:26:52 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,DCIPE Distillation Column Vent,Industrial Processes - Chemical Manuf,ChemManf PropyleneOxide DCIPEDistilColVent,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,DCIPE Distillation Column Vent,
3526,30120542,"Oct 29, 2020 10:26:52 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Propylene Oxide,Falling Film Evaporator Vent,Industrial Processes - Chemical Manuf,ChemManf PropyleneOxide FallingFilmEvapVent,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Falling Film Evaporator Vent,
3569,30125003,"Oct 29, 2020 10:26:52 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Methanol/Alcohol Production,Methanol: Distillation Vent,Industrial Processes - Chemical Manuf,ChemManf Methanol/AlcoholProd MethanolDistilVent,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Methanol: Distillation Vent,
3578,30125102,"Oct 29, 2020 10:26:52 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ethylene Glycol,Evaporator Purge Vent,Industrial Processes - Chemical Manuf,ChemManf EthyleneGlycol EvapPurgeVent,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Evaporator Purge Vent,
3579,30125103,"Oct 29, 2020 10:26:52 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ethylene Glycol,Water Removal Steam: Jet Ejector,Industrial Processes - Chemical Manuf,ChemManf EthyleneGlycol SeeSCCLev4,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Water Removal Steam: Jet Ejector,
3580,30125104,"Oct 29, 2020 10:26:52 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Ethylene Glycol,Distillation Column Vent,Industrial Processes - Chemical Manuf,ChemManf EthyleneGlycol DistillatnColVent,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Distillation Column Vent,
3611,30125803,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Benzene/Toluene/Aromatics/Xylenes,Benzene: Distillation Unit,Industrial Processes - Chemical Manuf,ChemManf BenzeneTolueneAromaticsXylene SeeSCCLev4,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Benzene: Distillation Unit,
3614,30125807,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Benzene/Toluene/Aromatics/Xylenes,Toluene: Distillation Unit,Industrial Processes - Chemical Manuf,ChemManf BenzeneTolueneAromaticsXylene SeeSCCLev4,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Toluene: Distillation Unit,
3618,30125817,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Benzene/Toluene/Aromatics/Xylenes,Xylenes: Distillation Unit,Industrial Processes - Chemical Manuf,ChemManf BenzeneTolueneAromaticsXylene SeeSCCLev4,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Xylenes: Distillation Unit,
3622,30126002,"Jul 31, 2021 10:17:10 AM",No,,Point,9/19/2018,Yes,Created to replace MACT codes as codes should not be rule-specific.,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Inorganic Chemical Manufacturing: Antimony Oxides,Shaft Furnace,Industrial Processes - Chemical Manuf,ChemManf InorgChemManf:AntimonyOxides ShaftFurn,Active,4.0,Chemical & Allied Product Mfg,2.0,Inorganic Chemical Mfg,99.0,Other,,,Shaft Furnace,
3623,30126003,"Jul 31, 2021 10:17:10 AM",No,,Point,9/19/2018,Yes,Created to replace MACT codes as codes should not be rule-specific.,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Inorganic Chemical Manufacturing: Antimony Oxides,Rotary Kiln,Industrial Processes - Chemical Manuf,ChemManf InorgChemManf:AntimonyOxides RotKiln,Active,4.0,Chemical & Allied Product Mfg,2.0,Inorganic Chemical Mfg,99.0,Other,,,Rotary Kiln,
3639,30126303,"Jul 31, 2021 10:17:10 AM",No,,Point,9/19/2018,Yes,Created to replace MACT codes as codes should not be rule-specific.,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Inorganic Chemical Manufacturing: Sodium Cyanide,Evaporator,Industrial Processes - Chemical Manuf,ChemManf InorgChemManf:SodiumCyanide Evap,Active,4.0,Chemical & Allied Product Mfg,2.0,Inorganic Chemical Mfg,99.0,Other,,,Evaporator,
3642,30126306,"Jul 31, 2021 10:17:10 AM",No,,Point,9/19/2018,Yes,Created to replace MACT codes as codes should not be rule-specific.,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Inorganic Chemical Manufacturing: Sodium Cyanide,Dryer,Industrial Processes - Chemical Manuf,ChemManf InorgChemManf:SodiumCyanide Dryr,Active,4.0,Chemical & Allied Product Mfg,2.0,Inorganic Chemical Mfg,99.0,Other,,,Dryer,
3655,30130102,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chlorobenzene,Benzene Drying: Distillation,Industrial Processes - Chemical Manuf,ChemManf Chlorobenzene BenzeneDryngDistil,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Benzene Drying: Distillation,
3658,30130105,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chlorobenzene,MCB Distillation,Industrial Processes - Chemical Manuf,ChemManf Chlorobenzene MCBDistil,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,MCB Distillation,
3664,30130115,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Chlorobenzene,Atmospheric Distillation Vents,Industrial Processes - Chemical Manuf,ChemManf Chlorobenzene AtmosphrcDistilVents,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Atmospheric Distillation Vents,
3667,30130202,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Carbon Tetrachloride,Distillation Vent,Industrial Processes - Chemical Manuf,ChemManf CarbonTetrachloride DistillatnVent,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Distillation Vent,
3672,30130303,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Allyl Chloride,Light-ends Distillation,Industrial Processes - Chemical Manuf,ChemManf AllylChloride Light-endsDistil,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Light-ends Distillation,
3673,30130304,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Allyl Chloride,Allyl Chloride Distillation Column,Industrial Processes - Chemical Manuf,ChemManf AllylChloride AllylChloridDistilCol,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Allyl Chloride Distillation Column,
3674,30130305,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Allyl Chloride,DCP Distillation Column,Industrial Processes - Chemical Manuf,ChemManf AllylChloride DCPDistilCol,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,DCP Distillation Column,
3680,30130405,"Oct 29, 2020 10:26:53 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Allyl Alcohol,Distillation System Condenser,Industrial Processes - Chemical Manuf,ChemManf AllylAlcohol DistillatnSysCondenser,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Distillation System Condenser,
3700,30140131,"Oct 29, 2020 10:26:54 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Nitroglycerin Production,Continuous Process: Nitric Acid Concentration: Distillation Tower,Industrial Processes - Chemical Manuf,ChemManf NitroglycerinProd SeeSCCLev4,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Continuous Process: Nitric Acid Concentration: Distillation Tower,
3712,30140217,"Oct 29, 2020 10:26:54 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Explosives Manufacture - Pentaerythritol Tetranitrate (PETN),Batch Process: Acetone Distillation and Recovery,Industrial Processes - Chemical Manuf,ChemManf ExplosvManfPETN SeeSCCLev4,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Batch Process: Acetone Distillation and Recovery,
3720,30140231,"Oct 29, 2020 10:26:54 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Explosives Manufacture - Pentaerythritol Tetranitrate (PETN),Batch Process: Nitric Acid Concentration: Distillation Column,Industrial Processes - Chemical Manuf,ChemManf ExplosvManfPETN SeeSCCLev4,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Batch Process: Nitric Acid Concentration: Distillation Column,
3729,30140253,"Oct 29, 2020 10:26:54 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Explosives Manufacture - Pentaerythritol Tetranitrate (PETN),Continuous Process: Acetone Distillation and Recovery,Industrial Processes - Chemical Manuf,ChemManf ExplosvManfPETN CntnuousAcetoneDistil&Rec,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Continuous Process: Acetone Distillation and Recovery,
3737,30140271,"Oct 29, 2020 10:26:54 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Explosives Manufacture - Pentaerythritol Tetranitrate (PETN),Continuous Process: Nitric Acid Concentration: Distillation Column,Industrial Processes - Chemical Manuf,ChemManf ExplosvManfPETN SeeSCCLev4,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Continuous Process: Nitric Acid Concentration: Distillation Column,
3779,30181002,"Oct 29, 2020 10:26:55 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,General Processes,Distillation Unit,Industrial Processes - Chemical Manuf,ChemManf GeneralProces DistillatnUnit,Active,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,99.0,Other,,,Distillation Unit,
3826,30184001,"Sep 30, 2017 2:37:31 AM",No,,Point,,No,,2015.0,3/4/2016,30181002,,,Industrial Processes,Chemical Manufacturing,General Processes,Distillation Units,Industrial Processes - Chemical Manuf,,Retired,4.0,Chemical & Allied Product Mfg,1.0,Organic Chemical Mfg,7.0,Socmi Distillation,,,Distillation Units,
3915,30190001,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Process Heater: Distillate Oil (No. 2),Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip ProcHeaterDistOilNo.2,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Process Heater,Distillate Oil (No. 2)
3916,30190002,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Process Heater: Residual Oil,Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip ProcHeaterResidOil,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Process Heater,Residual Oil
3917,30190003,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Process Heater: Natural Gas,Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip ProcHeaterNatGas,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Process Heater,Natural Gas
3918,30190004,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Process Heater: Process Gas,Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip ProcHeaterProcGas,Active,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Process Heater,Process Gas
3919,30190011,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Incinerator: Distillate Oil (No. 2),Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip IncinDistOilNo.2,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Incinerator,Distillate Oil (No. 2)
3920,30190012,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Incinerator: Residual Oil,Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip IncinResidOil,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Incinerator,Residual Oil
3921,30190013,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Incinerator: Natural Gas,Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip IncinNatGas,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Incinerator,Natural Gas
3922,30190014,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Incinerator: Process Gas,Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip IncinProcGas,Active,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Incinerator,Process Gas
3923,30190021,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Flare: Distillate Oil (No. 2),Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip FlareDistOilNo.2,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Flare,Distillate Oil (No. 2)
3924,30190022,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Flare: Residual Oil,Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip FlareResidOil,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Flare,Residual Oil
3925,30190023,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Flare: Natural Gas,Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip FlareNatGas,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flare,Natural Gas
3926,30190099,"Oct 29, 2020 10:26:56 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Chemical Manufacturing,Fuel Fired Equipment,Other Not Elsewhere Classified,Industrial Processes - Chemical Manuf,ChemManf FuelFiredEquip OtherNEC,Active,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Other Not Elsewhere Classified,
3930,30200102,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Alfalfa Dehydration,Primary Cyclone and Dryer (use -11 thru -14),Industrial Processes - NEC,Food&Ag AlfalfaDehydration SeeSCCLev4,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,Primary Cyclone and Dryer (use -11 thru -14),
3934,30200111,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Alfalfa Dehydration,"Gas-fired, Triple-Pass Dryer Cyclone",Industrial Processes - NEC,Food&Ag AlfalfaDehydration SeeSCCLev4,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,"Gas-fired, Triple-Pass Dryer Cyclone",Gas
3935,30200112,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Alfalfa Dehydration,"Coal-fired, Triple-Pass Dryer Cyclone",Industrial Processes - NEC,Food&Ag AlfalfaDehydration SeeSCCLev4,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,"Coal-fired, Triple-Pass Dryer Cyclone",Coal
3936,30200115,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Alfalfa Dehydration,"Gas-fired, Single-Pass Dryer Cyclone",Industrial Processes - NEC,Food&Ag AlfalfaDehydration SeeSCCLev4,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,"Gas-fired, Single-Pass Dryer Cyclone",Gas
3937,30200117,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Alfalfa Dehydration,"Wood-fired, Single-Pass Dryer Cyclone",Industrial Processes - NEC,Food&Ag AlfalfaDehydration SeeSCCLev4,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,"Wood-fired, Single-Pass Dryer Cyclone",Wood
3948,30200216,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Coffee Roasting,Steam or Hot Air Drying of Decaffeinated Green Coffee Beans,Industrial Processes - NEC,Food&Ag CoffeeRoasting SeeSCCLev4,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,Steam or Hot Air Drying of Decaffeinated Green Coffee Beans,
3972,30200420,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Cotton Ginning,No. 1 Dryer and Cleaner,Industrial Processes - NEC,Food&Ag CottonGin No.1Dryr&Cleaner,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,No. 1 Dryer and Cleaner,
3973,30200421,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Cotton Ginning,No. 2 Dryer and Cleaner,Industrial Processes - NEC,Food&Ag CottonGin No.2Dryr&Cleaner,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,No. 2 Dryer and Cleaner,
3974,30200422,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Cotton Ginning,No. 3 Dryer and Cleaner,Industrial Processes - NEC,Food&Ag CottonGin No.3Dryr&Cleaner,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,No. 3 Dryer and Cleaner,
3999,30200520,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Feed and Grain Terminal Elevators,Batch Dryer,Industrial Processes - NEC,Food&Ag Feed&GrainTermlElev BatchDryr,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",2.0,Terminal Elevators,,,Batch Dryer,
4000,30200521,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Feed and Grain Terminal Elevators,Cross-flow Dryer,Industrial Processes - NEC,Food&Ag Feed&GrainTermlElev CrossFlowDryer,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",2.0,Terminal Elevators,,,Cross-flow Dryer,
4001,30200522,"Oct 29, 2020 10:26:57 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Food and Agriculture,Feed and Grain Terminal Elevators,Counter-flow Dryer,Industrial Processes - NEC,Food&Ag Feed&GrainTermlElev CounterFlowDryer,Active,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",99.0,Other,,,Counter-flow Dryer,
4002,30200523,"Aug 9, 2018 11:22:00 PM",No,,Point,,No,,2005.0,3/20/2012,30200520,,,Industrial Processes,Food and Agriculture,Feed and Grain Terminal Elevators,Batch Dryer,Industrial Processes - NEC,,Retired,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",2.0,Terminal Elevators,,,Batch Dryer,
4003,30200524,"Aug 9, 2018 11:22:00 PM",No,,Point,,No,,2005.0,3/20/2012,30200521,,,Industrial Processes,Food and Agriculture,Feed and Grain Terminal Elevators,Cross-flow Dryer,Industrial Processes - NEC,,Retired,7.0,Other Industrial Processes,1.0,"Agriculture, Food, & Kindred Products",2.0,Terminal Elevators,,,Cross-flow Dryer,
